Delivery_person_Age,Delivery_person_Ratings,Delivery_distance,Time_to_pick,Festival,Weather_conditions,Road_traffic_density,Type_of_order,Type_of_vehicle,City,Time_of_Day_Ordered,Month,multiple_deliveries,Vehicle_condition,Time_taken (min)
32.0,4.6,12.42,9.6,No,Cloudy,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,1.0,0,48
28.0,5.0,7.68,5.4,No,Cloudy,Jam,Drinks,electric_scooter,Metropolitian,Night,Mar,0.0,2,30
38.0,4.8,14.02,15.0,No,Stormy,Low,Snack,motorcycle,Metropolitian,Night,Mar,0.0,0,27
24.0,4.1,3.06,9.6,No,Stormy,Low,Snack,motorcycle,Metropolitian,Morning,Mar,1.0,0,18
29.0,4.9,4.66,10.2,No,Fog,Jam,Snack,scooter,Metropolitian,Night,Mar,0.0,2,29
29.0,4.8,4.47,10.2,No,Windy,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,1.0,2,25
24.0,2.8,12.46,9.6,No,Sunny,Low,Buffet,scooter,Metropolitian,Night,Mar,1.0,2,42
22.0,4.3,11.92,5.4,No,Stormy,Medium,Drinks,motorcycle,Metropolitian,Night,Mar,1.0,0,34
25.0,4.8,1.51,10.2,No,Fog,Low,Drinks,motorcycle,Metropolitian,Morning,Feb,0.0,0,16
20.0,4.9,20.25,9.6,No,Fog,Low,Drinks,motorcycle,Metropolitian,Night,Mar,0.0,0,24
22.0,4.6,3.1,15.0,No,Cloudy,Low,Meal,scooter,Metropolitian,Morning,Mar,0.0,2,11
20.0,4.8,10.64,5.4,No,Sunny,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,0.0,1,12
20.0,4.9,13.61,10.2,No,Windy,Low,Snack,motorcycle,Metropolitian,Night,Apr,1.0,0,21
30.0,4.7,8.81,4.8,No,Cloudy,Low,Drinks,motorcycle,Metropolitian,Night,Feb,1.0,0,21
32.0,3.8,10.88,15.0,No,Sandstorms,Jam,Buffet,motorcycle,Metropolitian,Night,Mar,0.0,1,40
28.0,4.6,10.64,4.8,No,Sandstorms,Jam,Buffet,scooter,Metropolitian,Night,Mar,0.0,2,20
39.0,4.7,4.67,10.2,No,Sandstorms,Medium,Snack,scooter,Urban,Evening,Mar,0.0,1,25
32.0,4.9,1.52,4.8,No,Windy,Low,Meal,scooter,Metropolitian,Morning,Mar,0.0,2,29
33.0,4.8,7.68,15.0,No,Sunny,Low,Snack,scooter,Urban,Night,Mar,1.0,2,17
24.0,4.8,10.87,10.2,No,Stormy,Low,Snack,scooter,Metropolitian,Night,Mar,0.0,2,17
28.0,4.8,9.35,4.8,No,Cloudy,Low,Snack,scooter,Urban,Night,Apr,0.0,2,13
28.0,4.8,5.96,9.6,No,Stormy,Medium,Snack,motorcycle,Metropolitian,Evening,Mar,0.0,0,22
37.0,4.8,4.53,15.0,No,Sunny,Jam,Drinks,motorcycle,Urban,Night,Mar,0.0,0,20
29.0,4.6,12.46,4.8,No,Fog,Jam,Drinks,motorcycle,Metropolitian,Night,Apr,1.0,0,38
35.0,3.7,12.58,4.8,No,Windy,Jam,Buffet,motorcycle,Metropolitian,Night,Mar,1.0,1,39
39.0,4.6,5.99,9.6,No,Sandstorms,High,Drinks,scooter,Metropolitian,Evening,Feb,1.0,2,25
37.0,4.5,12.29,9.6,No,Stormy,Jam,Snack,motorcycle,Metropolitian,Night,Mar,1.0,1,36
25.0,4.7,9.09,4.8,No,Stormy,Medium,Snack,motorcycle,Urban,Evening,Mar,1.0,1,22
22.0,4.6,19.66,4.8,No,Fog,Jam,Snack,motorcycle,Metropolitian,Night,Mar,1.0,2,30
24.0,4.6,6.23,9.6,No,Sunny,High,Buffet,motorcycle,Metropolitian,Evening,Mar,0.0,1,10
30.0,4.8,9.33,4.8,No,Sunny,Medium,Buffet,scooter,Urban,Evening,Mar,0.0,2,23
32.0,4.6,5.96,9.6,No,Fog,Medium,Snack,motorcycle,Urban,Evening,Mar,1.0,0,25
24.0,4.9,13.41,10.2,No,Stormy,Low,Snack,scooter,Urban,Night,Mar,0.0,2,15
33.0,3.5,10.88,10.2,No,Stormy,Jam,Drinks,motorcycle,Metropolitian,Night,Apr,2.0,2,42
36.0,4.4,10.87,4.8,No,Stormy,Jam,Snack,scooter,Metropolitian,Night,Mar,0.0,1,33
37.0,4.2,7.45,10.2,No,Stormy,Medium,Drinks,scooter,Metropolitian,Night,Mar,2.0,1,34
20.0,4.2,6.12,4.8,Yes,Sunny,High,Snack,motorcycle,Metropolitian,Evening,Mar,2.0,0,46
38.0,4.2,11.01,5.4,No,Windy,Jam,Snack,motorcycle,Metropolitian,Night,Mar,1.0,0,43
29.0,5.0,10.56,5.4,No,Sandstorms,Low,Meal,motorcycle,Urban,Night,Mar,1.0,0,16
22.0,4.6,10.91,5.4,No,Fog,Low,Buffet,motorcycle,Metropolitian,Night,Mar,1.0,1,20
39.0,4.9,6.29,4.8,No,Cloudy,Medium,Snack,motorcycle,Metropolitian,Evening,Mar,0.0,1,19
24.0,4.7,6.21,10.2,No,Cloudy,High,Drinks,motorcycle,Metropolitian,Evening,Mar,1.0,1,34
28.0,4.6,6.08,5.4,No,Stormy,Medium,Snack,motorcycle,Metropolitian,Evening,Mar,0.0,1,27
33.0,5.0,1.54,15.0,No,Fog,High,Drinks,motorcycle,Urban,Morning,Mar,0.0,1,31
23.0,4.6,13.9,4.8,No,Windy,Jam,Drinks,motorcycle,Metropolitian,Night,Feb,0.0,1,28
32.0,4.3,1.54,15.0,No,Sandstorms,High,Snack,scooter,Metropolitian,Morning,Mar,0.0,2,31
38.0,3.9,12.1,9.6,No,Stormy,Jam,Meal,motorcycle,Metropolitian,Night,Mar,0.0,1,42
33.0,4.0,3.11,10.2,No,Cloudy,High,Drinks,scooter,Metropolitian,Morning,Mar,1.0,2,35
39.0,5.0,17.3,10.2,No,Cloudy,Jam,Drinks,scooter,Metropolitian,Night,Mar,1.0,1,37
27.0,4.7,1.55,4.8,No,Fog,Low,Drinks,electric_scooter,Metropolitian,Morning,Mar,1.0,2,14
32.0,5.0,3.12,10.2,No,Cloudy,High,Meal,scooter,Metropolitian,Morning,Mar,1.0,2,37
31.0,4.7,4.41,15.0,No,Cloudy,Low,Buffet,scooter,Metropolitian,Night,Feb,0.0,1,19
24.0,4.9,10.59,15.0,No,Windy,Medium,Snack,motorcycle,Metropolitian,Evening,Mar,1.0,0,26
20.0,4.4,6.06,9.6,No,Sunny,High,Snack,motorcycle,Metropolitian,Evening,Mar,2.0,0,49
22.0,4.7,7.6,15.0,No,Cloudy,Medium,Buffet,motorcycle,Urban,Evening,Mar,0.0,2,18
29.0,4.9,3.09,4.8,No,Sandstorms,High,Drinks,scooter,Metropolitian,Morning,Feb,1.0,2,20
24.0,4.8,9.06,9.6,No,Windy,Jam,Meal,scooter,Metropolitian,Night,Mar,1.0,2,18
39.0,3.9,16.11,4.8,No,Fog,Low,Meal,electric_scooter,Metropolitian,Night,Feb,1.0,2,36
21.0,4.6,8.94,10.2,No,Stormy,Medium,Snack,motorcycle,Metropolitian,Evening,Apr,0.0,1,22
26.0,5.0,4.54,15.0,No,Sandstorms,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,1.0,0,18
23.0,4.9,12.16,4.8,No,Fog,Medium,Snack,motorcycle,Metropolitian,Evening,Apr,1.0,0,39
35.0,4.2,4.59,9.6,No,Stormy,Medium,Meal,motorcycle,Metropolitian,Evening,Apr,0.0,0,33
34.0,4.0,7.55,9.6,No,Sandstorms,Medium,Snack,motorcycle,Metropolitian,Evening,Mar,1.0,0,33
33.0,4.6,12.42,15.0,No,Fog,Medium,Meal,motorcycle,Metropolitian,Night,Mar,0.0,0,49
37.0,4.7,10.87,15.0,No,Sunny,Medium,Drinks,scooter,Urban,Evening,Mar,1.0,1,29
21.0,4.1,17.07,15.0,No,Cloudy,Jam,Meal,motorcycle,Metropolitian,Night,Mar,1.0,1,33
20.0,4.8,6.23,15.0,No,Stormy,High,Meal,motorcycle,Metropolitian,Evening,Mar,1.0,0,28
36.0,4.9,1.51,15.0,No,Windy,Low,Buffet,motorcycle,Metropolitian,Morning,Mar,0.0,2,20
35.0,4.1,13.22,15.0,No,Fog,Jam,Buffet,motorcycle,Urban,Night,Feb,1.0,2,44
35.0,4.7,1.49,4.8,No,Sunny,Low,Buffet,scooter,Metropolitian,Morning,Mar,0.0,2,12
27.0,4.7,10.76,4.8,No,Fog,Low,Drinks,scooter,Metropolitian,Night,Mar,1.0,2,27
31.0,5.0,9.32,15.0,No,Stormy,Jam,Buffet,motorcycle,Metropolitian,Night,Mar,1.0,1,27
35.0,4.8,4.67,4.8,No,Windy,Jam,Meal,motorcycle,Urban,Night,Mar,0.0,1,26
24.0,4.1,16.11,15.0,No,Cloudy,Jam,Meal,scooter,Metropolitian,Night,Feb,2.0,2,40
28.0,4.8,7.72,4.8,No,Windy,Low,Buffet,scooter,Metropolitian,Night,Feb,1.0,1,19
35.0,4.5,13.79,10.2,No,Stormy,Low,Buffet,motorcycle,Metropolitian,Night,Apr,1.0,0,23
22.0,4.8,12.46,15.0,No,Windy,Jam,Snack,scooter,Metropolitian,Night,Mar,1.0,2,24
33.0,4.5,13.79,4.8,No,Sandstorms,Jam,Snack,electric_scooter,Metropolitian,Night,Mar,1.0,2,28
26.0,4.8,7.76,15.0,No,Stormy,Jam,Buffet,motorcycle,Metropolitian,Night,Mar,1.0,0,19
22.0,5.0,3.07,4.8,No,Fog,High,Drinks,scooter,Metropolitian,Morning,Mar,1.0,1,24
33.0,4.6,13.97,9.6,No,Stormy,Low,Meal,scooter,Metropolitian,Night,Mar,1.0,1,15
27.0,4.8,13.41,10.2,No,Windy,Jam,Buffet,scooter,Metropolitian,Night,Mar,1.0,2,20
25.0,4.8,11.92,4.8,No,Stormy,Medium,Drinks,scooter,Urban,Evening,Mar,0.0,1,16
35.0,4.9,19.97,10.2,No,Sunny,Jam,Meal,scooter,Metropolitian,Night,Mar,1.0,1,30
30.0,4.8,1.51,5.4,No,Sunny,High,Snack,motorcycle,Metropolitian,Morning,Mar,1.0,0,28
20.0,4.7,6.22,4.8,No,Sunny,High,Drinks,scooter,Metropolitian,Evening,Mar,0.0,2,17
34.0,4.3,14.05,9.6,No,Sunny,Jam,Drinks,motorcycle,Metropolitian,Night,Feb,1.0,0,36
21.0,4.5,11.9,10.2,No,Cloudy,Low,Drinks,motorcycle,Metropolitian,Night,Feb,1.0,1,20
33.0,4.6,13.62,15.0,No,Fog,Medium,Drinks,motorcycle,Metropolitian,Evening,Mar,1.0,0,42
34.0,4.8,20.44,10.2,No,Windy,Medium,Snack,scooter,Metropolitian,Night,Mar,1.0,2,20
24.0,4.8,13.77,15.0,No,Windy,Low,Snack,motorcycle,Metropolitian,Night,Mar,1.0,1,19
35.0,4.1,19.36,4.8,No,Fog,Jam,Drinks,motorcycle,Urban,Night,Mar,2.0,1,43
21.0,4.6,1.55,9.6,No,Fog,High,Meal,motorcycle,Metropolitian,Morning,Mar,1.0,0,23
38.0,4.8,13.61,4.8,No,Stormy,Low,Drinks,scooter,Urban,Night,Mar,1.0,2,17
28.0,4.6,9.32,10.2,No,Sandstorms,Medium,Buffet,electric_scooter,Metropolitian,Evening,Mar,1.0,2,21
22.0,4.7,13.97,15.0,No,Sunny,Jam,Snack,motorcycle,Metropolitian,Night,Mar,0.0,0,24
35.0,4.3,13.59,4.8,No,Sunny,Jam,Buffet,motorcycle,Metropolitian,Night,Feb,1.0,0,36
28.0,4.9,4.6,9.6,No,Stormy,Medium,Drinks,scooter,Metropolitian,Evening,Mar,1.0,1,26
39.0,4.7,4.66,5.4,No,Stormy,Jam,Meal,motorcycle,Urban,Night,Apr,1.0,0,35
32.0,4.9,7.56,15.0,No,Fog,Medium,Buffet,scooter,Metropolitian,Evening,Apr,0.0,1,18
23.0,4.8,6.29,10.2,No,Fog,Medium,Buffet,scooter,Urban,Evening,Feb,0.0,1,17
21.0,4.0,1.55,15.0,No,Windy,Low,Drinks,motorcycle,Metropolitian,Morning,Apr,1.0,0,23
25.0,4.6,10.71,10.2,No,Fog,Jam,Snack,scooter,Metropolitian,Night,Mar,1.0,2,38
26.0,4.5,16.38,4.8,No,Stormy,Medium,Meal,electric_scooter,Metropolitian,Evening,Mar,0.0,2,25
27.0,4.9,17.14,10.2,No,Fog,Medium,Snack,motorcycle,Metropolitian,Evening,Mar,1.0,0,30
32.0,4.1,4.61,15.0,No,Stormy,Low,Buffet,motorcycle,Metropolitian,Night,Apr,1.0,0,28
39.0,4.8,9.31,5.4,No,Cloudy,Low,Snack,motorcycle,Urban,Night,Mar,1.0,2,18
25.0,4.2,4.61,15.0,No,Sunny,Jam,Meal,motorcycle,Metropolitian,Night,Apr,0.0,0,51
22.0,4.9,13.79,4.8,No,Sunny,Medium,Snack,electric_scooter,Metropolitian,Night,Mar,1.0,2,13
28.0,4.1,20.21,4.8,No,Cloudy,Jam,Snack,scooter,Metropolitian,Night,Mar,0.0,2,42
36.0,4.6,19.88,5.4,No,Fog,Jam,Snack,scooter,Metropolitian,Night,Mar,1.0,2,45
26.0,4.6,20.89,4.8,No,Sunny,Jam,Snack,scooter,Metropolitian,Night,Feb,0.0,1,13
20.0,4.6,8.94,10.2,No,Cloudy,Low,Buffet,scooter,Metropolitian,Night,Mar,0.0,2,18
21.0,4.7,3.03,15.0,No,Sunny,Low,Meal,motorcycle,Metropolitian,Morning,Apr,1.0,0,19
25.0,4.0,7.76,15.0,No,Cloudy,Jam,Drinks,motorcycle,Metropolitian,Night,Apr,1.0,1,31
31.0,4.5,10.76,10.2,No,Stormy,Jam,Snack,motorcycle,Metropolitian,Night,Mar,1.0,2,40
38.0,4.8,1.51,5.4,No,Sandstorms,High,Snack,motorcycle,Semi-Urban,Morning,Mar,3.0,0,49
36.0,4.1,17.3,4.8,Yes,Windy,Medium,Meal,motorcycle,Metropolitian,Evening,Mar,1.0,0,47
22.0,4.5,1.51,4.8,No,Sandstorms,Low,Drinks,scooter,Urban,Morning,Mar,1.0,2,16
30.0,4.5,20.18,15.0,No,Sunny,Jam,Drinks,electric_scooter,Urban,Night,Mar,1.0,2,27
24.0,4.7,19.47,5.4,No,Sunny,Jam,Meal,motorcycle,Metropolitian,Night,Feb,1.0,0,28
32.0,4.3,3.1,4.8,No,Sandstorms,Low,Drinks,motorcycle,Metropolitian,Morning,Apr,1.0,0,29
35.0,4.0,3.1,10.2,No,Sandstorms,High,Snack,motorcycle,Metropolitian,Morning,Apr,1.0,0,41
20.0,4.6,7.76,4.8,No,Stormy,Medium,Drinks,motorcycle,Metropolitian,Night,Mar,1.0,0,17
21.0,4.7,10.59,4.8,No,Windy,Jam,Drinks,motorcycle,Metropolitian,Night,Feb,1.0,1,22
21.0,4.8,3.03,4.8,No,Cloudy,High,Buffet,motorcycle,Metropolitian,Morning,Mar,1.0,0,20
35.0,4.6,20.18,5.4,No,Fog,Medium,Meal,motorcycle,Metropolitian,Night,Mar,1.0,1,42
35.0,3.6,19.69,4.8,No,Stormy,Jam,Snack,scooter,Metropolitian,Night,Mar,0.0,1,35
37.0,4.9,12.42,10.2,No,Fog,Jam,Snack,motorcycle,Metropolitian,Night,Mar,1.0,1,35
27.0,4.7,4.56,9.6,No,Sandstorms,Medium,Buffet,motorcycle,Metropolitian,Night,Mar,1.0,1,25
26.0,4.5,1.53,4.8,No,Fog,Low,Snack,motorcycle,Metropolitian,Morning,Mar,1.0,0,24
32.0,5.0,6.21,15.0,No,Windy,High,Buffet,scooter,Metropolitian,Evening,Mar,1.0,1,27
27.0,4.6,16.85,15.0,Yes,Cloudy,Jam,Buffet,scooter,Metropolitian,Night,Mar,0.0,2,43
37.0,4.4,12.21,10.2,No,Fog,Low,Drinks,motorcycle,Metropolitian,Night,Feb,0.0,1,32
24.0,4.7,12.58,15.0,No,Stormy,Medium,Drinks,motorcycle,Urban,Night,Mar,1.0,1,19
34.0,4.5,4.67,9.6,No,Fog,Medium,Snack,scooter,Metropolitian,Evening,Mar,0.0,1,19
35.0,4.6,14.02,4.8,No,Windy,Medium,Buffet,motorcycle,Metropolitian,Night,Mar,0.0,0,43
38.0,4.7,19.66,9.6,No,Fog,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,1.0,2,39
24.0,4.8,20.44,5.4,No,Stormy,Jam,Meal,motorcycle,Urban,Night,Mar,0.0,0,27
35.0,4.8,13.99,15.0,No,Fog,Jam,Snack,motorcycle,Metropolitian,Night,Apr,1.0,1,37
38.0,4.6,7.77,5.4,No,Sunny,Medium,Meal,motorcycle,Metropolitian,Night,Apr,0.0,1,18
36.0,4.1,13.89,10.2,No,Fog,Medium,Drinks,scooter,Metropolitian,Evening,Feb,2.0,1,41
23.0,4.6,12.42,9.6,No,Fog,Medium,Meal,scooter,Urban,Evening,Mar,0.0,1,27
28.0,4.7,4.59,4.8,No,Stormy,Jam,Buffet,motorcycle,Urban,Night,Apr,0.0,1,24
37.0,4.7,9.09,9.6,No,Cloudy,Jam,Meal,motorcycle,Metropolitian,Night,Mar,0.0,0,25
39.0,4.8,6.29,10.2,No,Sunny,High,Meal,motorcycle,Metropolitian,Evening,Mar,1.0,1,15
22.0,4.6,12.23,15.0,No,Stormy,Medium,Snack,motorcycle,Urban,Night,Mar,1.0,0,23
31.0,4.0,9.31,4.8,No,Windy,Jam,Drinks,electric_scooter,Metropolitian,Night,Mar,1.0,2,33
25.0,4.2,16.38,4.8,No,Sandstorms,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,2.0,0,39
37.0,4.7,7.76,15.0,No,Sandstorms,Jam,Snack,motorcycle,Metropolitian,Night,Mar,1.0,0,30
25.0,4.6,16.72,9.6,No,Cloudy,Low,Buffet,scooter,Metropolitian,Night,Mar,0.0,2,22
31.0,4.8,19.62,15.0,No,Fog,Low,Snack,motorcycle,Metropolitian,Night,Apr,2.0,0,36
37.0,4.6,16.72,15.0,No,Cloudy,Low,Snack,motorcycle,Metropolitian,Night,Mar,1.0,0,44
27.0,4.9,6.24,4.8,No,Fog,High,Drinks,electric_scooter,Metropolitian,Evening,Feb,1.0,2,23
23.0,5.0,10.72,15.0,No,Fog,Low,Buffet,scooter,Metropolitian,Night,Mar,1.0,1,23
27.0,4.8,3.02,4.8,No,Windy,Low,Snack,motorcycle,Metropolitian,Morning,Mar,0.0,1,12
30.0,4.9,13.99,9.6,No,Stormy,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,1.0,0,42
37.0,4.7,7.45,10.2,No,Cloudy,Medium,Snack,scooter,Urban,Night,Mar,1.0,1,15
30.0,4.8,13.61,9.6,No,Sunny,Low,Drinks,scooter,Metropolitian,Night,Apr,0.0,1,24
32.0,4.6,4.66,15.0,No,Stormy,Medium,Drinks,scooter,Metropolitian,Night,Apr,1.0,2,33
35.0,4.6,17.1,15.0,No,Sunny,Medium,Buffet,motorcycle,Urban,Evening,Mar,1.0,0,30
20.0,4.3,13.77,5.4,No,Fog,Jam,Buffet,scooter,Metropolitian,Night,Mar,1.0,2,34
38.0,4.8,13.68,5.4,No,Sunny,Low,Buffet,motorcycle,Metropolitian,Night,Apr,1.0,1,21
30.0,4.6,6.23,15.0,No,Stormy,High,Drinks,motorcycle,Metropolitian,Evening,Mar,0.0,1,30
31.0,5.0,12.42,4.8,No,Stormy,Low,Buffet,electric_scooter,Metropolitian,Night,Apr,0.0,2,26
23.0,4.7,3.06,15.0,No,Windy,Low,Meal,electric_scooter,Metropolitian,Morning,Mar,1.0,2,17
31.0,4.6,1.51,10.2,No,Sandstorms,Low,Snack,motorcycle,Metropolitian,Morning,Mar,1.0,1,21
36.0,4.6,7.68,4.8,No,Cloudy,Jam,Drinks,scooter,Metropolitian,Night,Mar,1.0,2,29
26.0,4.9,6.06,15.0,No,Sandstorms,Medium,Drinks,scooter,Metropolitian,Evening,Mar,0.0,2,24
32.0,4.7,6.23,4.8,No,Windy,High,Buffet,motorcycle,Metropolitian,Evening,Mar,0.0,1,27
27.0,4.8,6.05,4.8,No,Stormy,High,Buffet,motorcycle,Urban,Evening,Mar,0.0,2,10
37.0,4.7,17.08,4.8,No,Windy,Low,Drinks,motorcycle,Urban,Night,Mar,1.0,1,20
36.0,4.9,1.49,15.0,No,Cloudy,High,Snack,motorcycle,Urban,Morning,Mar,0.0,0,25
22.0,4.4,3.15,4.8,No,Stormy,Low,Buffet,motorcycle,Metropolitian,Morning,Feb,1.0,0,19
34.0,4.8,1.49,4.8,No,Cloudy,Low,Buffet,motorcycle,Metropolitian,Morning,Feb,1.0,0,29
25.0,4.8,14.04,4.8,No,Windy,Medium,Drinks,motorcycle,Metropolitian,Night,Feb,1.0,0,23
37.0,4.6,3.06,15.0,No,Sunny,High,Snack,motorcycle,Urban,Morning,Mar,1.0,0,29
25.0,4.8,6.29,10.2,No,Windy,Medium,Snack,motorcycle,Metropolitian,Evening,Mar,1.0,1,26
35.0,4.9,6.23,4.8,No,Sunny,High,Drinks,motorcycle,Urban,Evening,Mar,1.0,0,25
36.0,4.1,3.11,9.6,No,Windy,High,Meal,motorcycle,Metropolitian,Morning,Apr,1.0,0,31
26.0,4.4,1.55,4.8,No,Windy,Low,Snack,motorcycle,Metropolitian,Morning,Mar,1.0,0,19
39.0,4.8,2.98,5.4,No,Stormy,Low,Drinks,motorcycle,Metropolitian,Morning,Mar,0.0,2,25
33.0,4.9,12.42,5.4,Yes,Cloudy,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,1.0,0,46
22.0,4.3,20.18,5.4,No,Fog,Jam,Buffet,motorcycle,Metropolitian,Night,Mar,1.0,1,40
23.0,4.8,1.51,15.0,No,Windy,Low,Meal,motorcycle,Metropolitian,Morning,Mar,0.0,1,18
20.0,4.2,3.06,5.4,No,Windy,Low,Drinks,motorcycle,Metropolitian,Morning,Mar,1.0,0,26
24.0,4.9,12.44,15.0,No,Sandstorms,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,0.0,2,22
25.0,4.5,7.76,10.2,No,Windy,Jam,Snack,motorcycle,Metropolitian,Night,Apr,1.0,0,29
39.0,4.2,1.56,10.2,No,Windy,Low,Buffet,motorcycle,Metropolitian,Morning,Mar,1.0,0,22
20.0,4.7,19.36,4.8,No,Windy,Jam,Buffet,scooter,Metropolitian,Night,Mar,1.0,2,20
22.0,4.6,16.64,15.0,No,Sunny,Jam,Meal,motorcycle,Metropolitian,Night,Mar,0.0,0,29
29.0,4.5,13.77,9.6,No,Stormy,Jam,Buffet,motorcycle,Metropolitian,Night,Mar,1.0,0,27
29.0,4.3,3.11,15.0,No,Stormy,Low,Drinks,motorcycle,Metropolitian,Morning,Mar,1.0,0,22
35.0,4.5,7.66,15.0,No,Stormy,Low,Drinks,motorcycle,Metropolitian,Night,Apr,0.0,1,26
20.0,4.6,14.15,15.0,No,Sandstorms,Low,Drinks,motorcycle,Metropolitian,Night,Mar,1.0,0,16
39.0,4.1,9.22,4.8,No,Stormy,Jam,Meal,scooter,Metropolitian,Night,Mar,1.0,1,34
34.0,4.6,12.44,15.0,No,Cloudy,Low,Snack,scooter,Metropolitian,Night,Mar,1.0,2,29
35.0,4.7,4.47,4.8,No,Windy,Medium,Meal,scooter,Urban,Night,Apr,1.0,1,31
29.0,2.5,16.85,10.2,No,Sunny,Low,Snack,motorcycle,Metropolitian,Night,Mar,0.0,1,34
20.0,4.5,19.89,15.0,No,Sunny,Jam,Snack,scooter,Metropolitian,Night,Mar,0.0,1,22
34.0,4.2,1.49,4.8,No,Sandstorms,Low,Buffet,motorcycle,Metropolitian,Morning,Apr,1.0,0,34
25.0,5.0,9.18,15.0,No,Cloudy,Jam,Snack,motorcycle,Metropolitian,Night,Mar,1.0,0,28
30.0,4.8,16.9,10.2,No,Windy,Low,Meal,motorcycle,Metropolitian,Night,Mar,1.0,1,25
35.0,5.0,4.53,4.8,No,Stormy,Jam,Meal,scooter,Metropolitian,Night,Mar,1.0,2,29
26.0,4.8,5.96,9.6,No,Windy,Medium,Snack,scooter,Metropolitian,Evening,Mar,1.0,1,27
22.0,4.9,13.48,9.6,No,Cloudy,Low,Meal,motorcycle,Metropolitian,Night,Feb,0.0,0,21
30.0,4.6,19.47,10.2,No,Sandstorms,Jam,Meal,scooter,Urban,Night,Feb,1.0,1,30
31.0,4.8,9.06,10.2,No,Sunny,Low,Drinks,motorcycle,Metropolitian,Night,Mar,1.0,1,18
26.0,5.0,1.49,15.0,No,Stormy,High,Snack,motorcycle,Metropolitian,Morning,Mar,1.0,0,30
33.0,5.0,12.07,10.2,No,Stormy,Medium,Snack,motorcycle,Metropolitian,Evening,Mar,0.0,1,24
29.0,4.8,13.77,15.0,No,Cloudy,Jam,Snack,motorcycle,Metropolitian,Night,Mar,1.0,0,36
27.0,4.8,12.35,9.6,No,Sandstorms,Low,Meal,motorcycle,Urban,Night,Feb,1.0,0,22
28.0,4.7,17.07,10.2,No,Stormy,Medium,Drinks,scooter,Urban,Night,Mar,1.0,1,15
29.0,4.9,1.51,15.0,No,Windy,Low,Meal,scooter,Metropolitian,Morning,Feb,0.0,2,11
26.0,4.6,12.24,10.2,No,Windy,Low,Buffet,scooter,Metropolitian,Night,Apr,0.0,2,17
35.0,4.6,4.54,4.8,No,Fog,Low,Snack,motorcycle,Urban,Night,Mar,1.0,0,29
39.0,4.6,17.1,10.2,No,Fog,Medium,Buffet,motorcycle,Metropolitian,Night,Mar,1.0,1,30
29.0,5.0,4.6,9.6,No,Sandstorms,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,1.0,0,30
23.0,4.8,4.4,15.0,No,Sunny,Medium,Meal,motorcycle,Metropolitian,Night,Feb,0.0,0,16
26.0,4.6,11.92,5.4,No,Windy,Low,Drinks,scooter,Metropolitian,Night,Mar,1.0,1,16
37.0,4.3,13.77,15.0,No,Stormy,Medium,Buffet,scooter,Metropolitian,Evening,Apr,1.0,2,37
30.0,4.6,14.15,15.0,No,Fog,Medium,Snack,motorcycle,Metropolitian,Night,Feb,1.0,0,38
30.0,3.6,10.88,10.2,No,Windy,Jam,Meal,scooter,Metropolitian,Night,Mar,1.0,1,36
21.0,5.0,12.07,5.4,No,Sandstorms,Low,Meal,scooter,Urban,Night,Mar,0.0,1,11
30.0,5.0,3.09,15.0,No,Stormy,Low,Meal,electric_scooter,Urban,Morning,Feb,1.0,2,24
23.0,4.9,4.66,15.0,No,Sunny,Medium,Buffet,motorcycle,Urban,Night,Mar,1.0,2,18
37.0,4.4,4.49,15.0,No,Windy,Jam,Drinks,motorcycle,Metropolitian,Night,Feb,0.0,0,40
25.0,4.7,16.72,9.6,No,Fog,Medium,Buffet,scooter,Urban,Night,Mar,0.0,1,29
30.0,4.9,4.66,15.0,No,Cloudy,Medium,Buffet,motorcycle,Metropolitian,Evening,Mar,0.0,1,15
39.0,4.4,17.14,4.8,No,Fog,Jam,Meal,scooter,Metropolitian,Night,Mar,2.0,1,43
29.0,4.7,19.66,5.4,No,Windy,Low,Drinks,motorcycle,Urban,Night,Mar,0.0,2,11
35.0,5.0,1.55,4.8,No,Cloudy,Low,Snack,scooter,Metropolitian,Morning,Mar,1.0,2,17
37.0,3.7,10.87,15.0,No,Stormy,Jam,Snack,electric_scooter,Metropolitian,Night,Mar,2.0,2,37
30.0,4.8,8.94,4.8,No,Sandstorms,Medium,Snack,scooter,Metropolitian,Night,Mar,0.0,2,32
39.0,4.7,10.72,9.6,No,Cloudy,Low,Buffet,motorcycle,Metropolitian,Night,Mar,1.0,1,29
23.0,4.8,20.07,15.0,No,Windy,Low,Buffet,motorcycle,Metropolitian,Night,Feb,0.0,2,13
30.0,4.9,6.06,10.2,No,Windy,Medium,Drinks,scooter,Metropolitian,Evening,Mar,1.0,2,26
22.0,4.8,9.22,15.0,No,Windy,Medium,Drinks,scooter,Metropolitian,Night,Mar,0.0,1,25
